ensembl_gene_id,logFC_rna,padj_rna,logFC_meth,padj_meth,CpG_Beta_diff,external_gene_name,entrezgene_id,hgnc_symbol,logFC_protein,padj_protein,Regulation_Grouping_1,Regulation_Grouping_2,Regulation_Grouping_3
ENSG00000182896,0.939522147472371,9.46855649432602e-07,-1.17809794381379,7.91967229105226e-48,-0.167467786819399,TMEM95,339168.0,TMEM95,0.0,1.0,None,None,None
ENSG00000182899,0.965627305068431,1.26679985683717e-47,-1.24503826877599,2.29970479898251e-63,-0.104428025108694,RPL35A,6165.0,RPL35A,0.140955158815772,6.23915471733456e-06,None,None,None
ENSG00000182919,-1.07942482526696,1.47772339077493e-21,0.748192093766816,1.89962910484547e-10,0.1099429645150632,C11orf54,28970.0,C11orf54,-0.992343675653924,1.62919608822048e-51,MDS_M-pos_R-neg_P-neg,MDS,MDS
ENSG00000182923,0.311568863194689,5.75892419558249e-08,-3.54104882431063,2.02435431472798e-142,-0.1169487283177233,CEP63,80254.0,CEP63,0.172507921967097,0.0001842928747894,None,None,None
ENSG00000182934,-0.272568534130769,2.93200893695626e-07,-0.70697011087557,6.55330912721235e-39,-0.0348664792685882,SRPRA,6734.0,SRPRA,0.115480702385232,1.49197749932721e-06,None,None,None
ENSG00000182944,0.0158353867651187,0.578582493842747,-0.404491575413795,3.71995333804011e-05,-0.0985818158909503,EWSR1,2130.0,EWSR1,-0.0488518293986062,0.0012341590513055,None,None,None
ENSG00000182950,0.399936639347487,0.0042264820879136,0.471698305287407,2.87443652402137e-19,0.0399786980111459,ODF3L1,161753.0,ODF3L1,0.0,1.0,None,None,None
ENSG00000182952,0.481733657533124,1.1230529027003e-37,-1.12547539322036,3.78947791382185e-52,-0.0891754319875265,HMGN4,10473.0,HMGN4,-0.0184269183228434,0.643675649507101,None,None,None
ENSG00000182957,-0.228810709690885,1.94763779869042e-05,1.75289445591317,8.962238569048602e-45,0.2309623457873731,SPATA13,221178.0,SPATA13,0.0,1.0,None,None,None
ENSG00000182963,2.95471217376986,9.54022338994738e-157,-1.95727409781434,7.00635903027904e-48,-0.3001755333515993,GJC1,10052.0,GJC1,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000182973,-0.236507386760241,1.6373122148667e-17,-0.790113786328163,1.0827674208120301e-44,-0.0445354888770461,CNOT10,25904.0,CNOT10,0.107572280902943,1.70909467521737e-13,None,None,None
ENSG00000182979,-0.218797382330419,0.000172084322241,0.0,1.0,0.0,MTA1,9112.0,MTA1,-0.0719172425380934,0.0016054539780262,None,None,None
ENSG00000182983,-0.783406026842636,7.486074115479179e-11,0.691055890500448,3.4484529287738103e-23,0.1039196718109065,ZNF662,389114.0,ZNF662,0.0,1.0,None,None,None
ENSG00000182985,-0.634817854970953,7.24901516084328e-10,-1.99651955299355,7.5115488667577e-51,-0.2289078785180626,CADM1,23705.0,CADM1,-0.539187715855896,2.76521077986308e-24,TPDS_TMDS_M-neg_R--_P-neg,TMDS,TMDS
ENSG00000182986,1.5973674190655,6.50064194900052e-48,0.364181848290735,2.09319635814815e-08,0.060558248456711,ZNF320,162967.0,ZNF320,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000182993,0.0484977756517447,0.521828679885062,-3.40733749600299,3.82826513604275e-197,-0.4518393262689734,C12orf60,144608.0,C12orf60,0.125262306326228,0.0199884751306673,None,None,None
ENSG00000183010,1.65067225275917,4.2291200734591603e-19,0.0,1.0,0.0,PYCR1,5831.0,PYCR1,0.718596540812659,4.2273512045343e-19,TPDE_M--_R-pos_P-pos,TPDE,TPDE
ENSG00000183011,0.191662654291938,7.35540850464771e-05,-0.919557794331597,4.66707986198972e-23,-0.1376894008216044,NAA38,84316.0,NAA38,-0.0997427556035019,8.67598733356449e-05,None,None,None
ENSG00000183019,2.02304201926483,8.24795923773684e-18,-1.46841508369178,6.562165889779971e-20,-0.2153132155277663,MCEMP1,199675.0,MCEMP1,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183023,-1.2341160876346,1.55354478884397e-39,-2.40431458625695,2.6368831874383504e-54,-0.3400576301389187,SLC8A1,6546.0,SLC8A1,-0.681247132925808,1.04597176612484e-22,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000183032,-0.973965700749394,8.08970966294944e-12,-1.42688985851584,3.28697512483512e-56,-0.1180836293029415,SLC25A21,89874.0,SLC25A21,-0.73033866954333,1.8186795465580802e-31,TPDS_TMDS_M-neg_R--_P-neg,TMDS,TMDS
ENSG00000183036,-4.89481999903859,4.28134269672897e-68,-1.47116058544571,9.72745704635743e-62,-0.1207475580987288,PCP4,5121.0,PCP4,-0.882990916936357,5.91997413880879e-31,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000183044,-3.59943042067304,2.07335302514442e-142,1.46864998465678,8.33480578874973e-58,0.2381545866584476,ABAT,18.0,ABAT,-1.88956327454768,6.13144159956446e-69,MDS_M-pos_R-neg_P-neg,MDS,MDS
ENSG00000183048,-2.42988073590914,9.48033907341558e-93,0.865572896991822,2.39444838630957e-08,0.0927509014797457,SLC25A10,1468.0,SLC25A10,-1.22509960326022,3.6500525046393504e-47,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000183049,1.48293455227016,2.1070713037946902e-97,-2.20540344364024,6.36937843040841e-74,-0.3501522926465423,CAMK1D,57118.0,CAMK1D,0.673634133325429,7.61484204591526e-51,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000183066,-0.431522961646301,0.0018718436384933,-1.17267349530645,1.96410131008396e-34,-0.1736034762695827,WBP2NL,164684.0,WBP2NL,0.0,1.0,None,None,None
ENSG00000183067,-1.32471751871762,1.17669230434009e-07,-0.92553784920626,6.78065831521625e-50,-0.049223233830375,IGSF5,150084.0,IGSF5,0.0,1.0,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183077,-1.61535973265709,1.08743231194736e-104,-0.305350753431847,1.36742485697075e-07,-0.0490860258113748,AFMID,125061.0,AFMID,-1.0674837720219,7.90150885260896e-56,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000183087,-0.216844173781204,0.0209391742844308,0.0,1.0,0.0,GAS6,2621.0,GAS6,0.126803353460899,0.0004182985493452,None,None,None
ENSG00000183090,0.379982840824451,0.0042057228928689,2.43946950217722,4.758635522625351e-47,0.1037594073313434,FREM3,166752.0,FREM3,0.0,1.0,None,None,None
ENSG00000183091,0.676371741213686,0.0002061820197912,-1.78459321300478,8.35636137136393e-90,-0.1197822226360945,NEB,4703.0,NEB,0.0,1.0,None,None,None
ENSG00000183098,0.695894483557957,2.9132245177625102e-09,0.0,1.0,0.0,GPC6,10082.0,GPC6,0.115907767218394,0.0161009153204536,None,None,None
ENSG00000183111,1.15827736953019,9.05886976965438e-31,-1.32352292996124,1.67041184926383e-32,-0.1544591177313478,ARHGEF37,389337.0,ARHGEF37,0.463907720975302,8.97336293050292e-25,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183114,-1.567715612723,1.49760344043105e-16,2.11911109130222,8.60307568241313e-96,0.2444341374919439,FAM43B,163933.0,FAM43B,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000183117,-1.63616216532905,1.8882137768751402e-21,-2.0472587949055,1.17383913198509e-64,-0.281583432208471,CSMD1,64478.0,CSMD1,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183134,-0.711557593547492,2.25798708944637e-13,-0.80123527077142,6.57717429851368e-25,-0.1324270597558259,PTGDR2,11251.0,PTGDR2,0.0,1.0,None,None,None
ENSG00000183137,0.422206796400249,2.1351083399703702e-17,-1.23837779541933,6.33757693976394e-49,-0.0651973991689521,CEP57L1,285753.0,CEP57L1,0.0,1.0,None,None,None
ENSG00000183145,-1.18605563051425,8.440031531263769e-11,0.72352593542296,5.9937098628549e-11,0.0671321635010653,RIPPLY3,53820.0,RIPPLY3,0.0,1.0,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183155,-0.0318660231145053,0.489849860088726,-0.290747585511773,0.0007371452950107,-0.0534702212508847,RABIF,5877.0,RABIF,0.132622254584682,3.44992712962315e-13,None,None,None
ENSG00000183160,0.715831250725128,3.72323465653349e-05,0.949706129213579,2.18932161590647e-24,0.1562614856985963,TMEM119,338773.0,TMEM119,-0.338185935514805,1.78059926093263e-10,None,None,None
ENSG00000183161,0.335713255314724,3.58491562812762e-13,-1.26746603118554,9.27374430106267e-51,-0.1024407486147451,FANCF,2188.0,FANCF,0.0,1.0,None,None,None
ENSG00000183172,-1.06560622837415,1.69114740945275e-71,1.45298686358982,2.9134170003229603e-47,0.2081745472540729,SMDT1,91689.0,SMDT1,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000183186,1.06285693864313,5.730452519577589e-11,-0.900967332394345,7.43760951455692e-37,-0.1400365710750173,C2CD4C,126567.0,C2CD4C,-0.181037255059854,0.0008263238482291,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183207,0.182167318578584,0.0002630478597183,-1.56287400319485,8.558131916967781e-67,-0.1607651218682055,RUVBL2,10856.0,RUVBL2,0.0890855363778012,1.1053563803859701e-09,None,None,None
ENSG00000183208,-0.43194773685187,1.89843583131028e-13,-1.95900401079829,3.8259412093580296e-134,-0.0641873231189996,GDPGP1,390637.0,GDPGP1,0.0027334361533343,0.890905064721575,None,None,None
ENSG00000183230,1.05012078622699,7.79956768278678e-13,-1.15290480031778,1.17780462518812e-30,-0.1667163663601513,CTNNA3,29119.0,CTNNA3,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183242,-2.98397602429902,5.49770481582846e-33,1.88794207942596,4.96404145730415e-53,0.2994885388932159,WT1-AS,,WT1-AS,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000183248,-1.26079049101668,2.2314387434922096e-11,0.0,1.0,0.0,PRR36,80164.0,PRR36,-0.522900391945343,4.35960059552006e-27,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000183250,0.712662203775237,9.756502256917329e-11,-1.08455718790294,7.92278798760613e-27,-0.1548218213612006,LINC01547,84536.0,LINC01547,0.0,1.0,None,None,None
ENSG00000183251,-0.4590654624436,0.00015657572118,-1.34333420517192,2.65166938746362e-37,-0.1441459859023613,OR51B4,79339.0,OR51B4,0.0,1.0,None,None,None
ENSG00000183255,1.0587772555123,2.44658190965171e-52,-2.86216510073362,1.73757023380112e-104,-0.0773861609084785,PTTG1IP,754.0,PTTG1IP,0.0131716145271464,0.801720501720965,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000183258,1.02822216323252,9.8417277774952e-56,0.0,1.0,0.0,DDX41,51428.0,DDX41,0.198770138273031,6.73522650814556e-33,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000183281,-0.520936800125706,5.97141233750297e-09,-0.352321415997939,4.0130469202071e-06,-0.044999247097389,PLGLB1,5343.0,PLGLB1,0.0,1.0,None,None,None
ENSG00000183283,-0.219462216354897,6.59312586966895e-12,0.0,1.0,0.0,DAZAP2,9802.0,DAZAP2,0.100499271237601,0.0024150153950071,None,None,None
ENSG00000183287,-2.79973699255951,1.22820119290273e-29,1.44561178337403,7.295727299187869e-49,0.0866979887682049,CCBE1,147372.0,CCBE1,0.0,1.0,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183291,0.144021340754515,0.0022367899291824,-0.499201492618702,1.57316532983092e-14,-0.0209052130299586,SELENOF,9403.0,SELENOF,0.104227981541414,4.63135777816128e-07,None,None,None
ENSG00000183303,-4.18591148969422,1.36743426609388e-36,-1.97668218870423,9.7572080727836e-65,-0.198570314638907,OR5P2,120065.0,OR5P2,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183307,1.41845406293251,9.786525350825769e-22,-0.444835030429981,2.13419746533706e-09,-0.0466194419412439,TMEM121B,27439.0,TMEM121B,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000183310,-1.40355352818932,9.34470948015985e-08,-1.21622722226683,6.181135701229981e-35,-0.1225333156159869,OR2T34,127068.0,OR2T34,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183317,2.1468748203605,4.08780379479317e-11,3.15465703107836,4.5661585220613e-49,0.2441726189471326,EPHA10,284656.0,EPHA10,0.0,1.0,TPDE_TMDS_M-pos_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000183323,0.126243582453868,0.0403676326304429,-1.02173850684048,3.1788325889735e-25,-0.1050269676343041,CCDC125,202243.0,CCDC125,0.0,1.0,None,None,None
ENSG00000183337,-0.347945523651389,2.3922484201876497e-12,2.1996903073161,2.22919774671946e-47,0.3299234127006524,BCOR,54880.0,BCOR,0.1442101949527,0.0025334441762072,None,None,None
ENSG00000183340,0.683042119402606,3.5340599620532004e-46,-1.31178839341118,3.10115237495454e-50,-0.0533232943814225,JRKL,8690.0,JRKL,0.168395123668915,0.003295669306589,None,None,None
ENSG00000183347,1.34547890148723,1.09108568824663e-16,-1.26944989343083,2.76861502856718e-49,-0.1076204889235983,GBP6,163351.0,GBP6,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183354,-0.192785412070407,1.08714473300081e-09,-0.300386131974551,8.9693205565014e-14,-0.013598621198385,KIAA2026,158358.0,KIAA2026,-0.648426842552994,8.6753140514608e-40,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000183378,-3.91899339732562,7.4730768544591e-128,0.748798406679126,1.19195127653499e-13,0.1169807891789336,OVCH2,341277.0,OVCH2,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000183386,0.65823314124034,1.2581479785500299e-11,-0.971710645256559,3.2191780487358e-26,-0.1284198055001488,FHL3,2275.0,FHL3,-0.45254241057319,7.0586695935123e-18,None,None,None
ENSG00000183395,4.69424269402704,7.95407285402059e-38,-1.22467284728003,2.6868407294253e-48,-0.1042331300679429,PMCH,5367.0,PMCH,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183397,-1.03044178553397,7.57339532010502e-42,-0.595297216654039,5.11017361097488e-21,-0.0974853474064727,C19orf71,100128569.0,C19orf71,0.0,1.0,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183401,0.16479881605573,6.33520185253561e-05,-0.93408438641761,1.94096339544556e-17,-0.1506843802219395,CCDC159,126075.0,CCDC159,0.0,1.0,None,None,None
ENSG00000183421,-0.43960690143304,8.96776144125784e-07,2.10948234532616,3.1058123807024296e-55,0.1899970360852818,RIPK4,54101.0,RIPK4,-0.0510583351312474,0.0817379885269737,None,None,None
ENSG00000183423,-1.67980111920687,7.590625926670539e-55,-1.16035929867315,3.05068848117466e-37,-0.1408684636010001,LRIT3,345193.0,LRIT3,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183426,0.231462256149312,0.0020813107863682,-0.272754018427457,0.0032609210932512,-0.0335139341395334,NPIPA1,9284.0,NPIPA1,0.0,1.0,None,None,None
ENSG00000183431,0.281771974185267,2.5546001868907198e-18,-0.647845832845275,9.533739979811632e-14,-0.0827889612172719,SF3A3,10946.0,SF3A3,-0.0318422473930242,0.0212192794301744,None,None,None
ENSG00000183474,-0.150497853448351,0.0063312037485769,-1.09802027000617,1.62148104350457e-29,-0.0715014932250769,GTF2H2C,728340.0,GTF2H2C,0.0,1.0,None,None,None
ENSG00000183476,-0.372492371881624,0.0109888925662308,-1.76531234494889,1.65323992754412e-46,-0.1708861955746731,SH2D7,646892.0,SH2D7,0.0,1.0,None,None,None
ENSG00000183484,-0.548539809041685,3.5615458032472e-06,-2.29397923432008,9.48050074867313e-74,-0.358717137107955,GPR132,29933.0,GPR132,0.0,1.0,None,None,None
ENSG00000183486,1.19924648403203,2.2019070989040402e-24,-2.69351913778776,6.03337045066411e-48,-0.3135538555577121,MX2,4600.0,MX2,0.510968693515523,3.68051400066803e-23,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000183495,-0.315793670082373,5.49499070609463e-07,-0.901187312431906,1.56624315466373e-75,-0.1297900178571647,EP400,57634.0,EP400,0.199738868683136,2.96150407724857e-31,None,None,None
ENSG00000183508,-0.853238277164857,2.37638484219585e-14,0.0,1.0,0.0,TENT5C,54855.0,TENT5C,-0.308869996404172,9.065683218955049e-12,None,None,None
ENSG00000183513,-0.0847485067262821,0.0108634183121779,-0.304301934932449,0.0005064311507748,-0.0420361185569564,COA5,493753.0,COA5,-1.35996833993584,4.68954326649655e-63,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000183520,0.457639838948284,5.65613833850922e-29,0.0,1.0,0.0,UTP11,51118.0,UTP11,0.176055790483042,1.8867549774902e-09,None,None,None
ENSG00000183527,-0.22867837392338,6.25569544075862e-06,-1.26306606606006,5.957805550599049e-30,-0.0443132093273701,PSMG1,8624.0,PSMG1,-0.151598532901837,2.53634507840312e-08,None,None,None
ENSG00000183530,0.16566972288229,9.40481359015818e-08,0.0,1.0,0.0,PRR14L,253143.0,PRR14L,0.052759763873906,0.0274121376928671,None,None,None
ENSG00000183535,-2.04912361667376,2.98402278903877e-80,3.89313418297032,2.19580469651131e-76,0.4429008276440252,COL18A1-AS1,378832.0,COL18A1-AS1,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000183549,0.617188816411459,1.53586013393575e-06,-2.79985146582288,2.34696063287301e-81,-0.4279127804834943,ACSM5,54988.0,ACSM5,-0.306021436532678,5.07163234932417e-06,None,None,None
ENSG00000183570,-0.479813503852508,0.0723706769886543,-2.64660917088123,3.40919654729243e-81,-0.334310914675428,PCBP3,54039.0,PCBP3,-0.166022309720725,6.34344389099822e-08,None,None,None
ENSG00000183576,-0.447399270910099,5.12541552434552e-12,-2.30216720553684,6.30480434535993e-77,-0.3357560345487535,SETD3,84193.0,SETD3,-0.522992867074195,7.11632541041567e-58,TPDS_TMDS_M-neg_R--_P-neg,TMDS,TMDS
ENSG00000183579,-1.31001958402941,4.73065722482756e-41,1.28309457014786,1.18478020541962e-28,0.2019688724858154,ZNRF3,84133.0,ZNRF3,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000183580,0.421479840567444,3.242645664079e-06,-1.489274684224,3.5481567810330803e-51,-0.2282202726180473,FBXL7,23194.0,FBXL7,0.0,1.0,None,None,None
ENSG00000183597,0.130980807799191,0.006826775567188,-1.24173767202729,3.0070174865591503e-44,-0.1719028902570193,TANGO2,128989.0,TANGO2,0.243944842382836,1.0262461166666698e-11,None,None,None
ENSG00000183598,1.60238002281118,8.78110317753437e-43,1.02291658447608,6.0866310108915685e-28,0.0721773303275182,H3C13,653604.0,H3C13,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000183605,-0.18148079130188,0.0035339522668196,-2.31317393808591,1.99938041609533e-58,-0.3683277135038335,SFXN4,119559.0,SFXN4,-0.424009845379363,2.50355650142936e-21,None,None,None
ENSG00000183615,0.715161249758771,3.48520836111471e-13,-0.859872619906788,8.243991611866791e-15,-0.1452977728117723,FAM167B,84734.0,FAM167B,0.0,1.0,None,None,None
ENSG00000183617,0.365382459717946,8.859511584374369e-11,0.0,1.0,0.0,MRPL54,116541.0,MRPL54,-0.620693335754077,1.85415438752108e-53,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000183621,0.353113711860255,1.0033320271968601e-19,-1.88369575352903,1.07407514147817e-57,-0.2847831635552363,ZNF438,220929.0,ZNF438,-0.0171859211314882,0.497468960479894,None,None,None
ENSG00000183624,-0.158224696955403,5.45141423748133e-05,-0.78586753239219,1.04707149773579e-48,-0.0424386250609226,HMCES,56941.0,HMCES,-0.217848517674088,3.1342028619784997e-19,None,None,None
ENSG00000183628,0.946719113316888,1.7665787641713302e-20,-1.87838026483757,7.5938846145906e-50,-0.1743741063689877,DGCR6,8214.0,DGCR6,0.0,1.0,None,None,None
ENSG00000183638,0.171693347628107,0.193125556066055,-1.69707829819092,5.94289786823082e-59,-0.1904449684932799,RP1L1,94137.0,RP1L1,0.627142746014624,2.9104214393079503e-15,TPDS_TMDE_M-neg_R--_P-pos,TMDE,TMDE
ENSG00000183647,0.515956023071268,3.42551953386159e-27,-1.02991729988756,2.0960376471283402e-74,-0.0434917458608907,ZNF530,348327.0,ZNF530,0.0,1.0,None,None,None
ENSG00000183648,-0.792107495954794,5.42574617474929e-49,-1.995046300536,7.022397111732e-87,-0.2387808380210393,NDUFB1,4707.0,NDUFB1,-1.09568177873667,7.23186455220897e-63,TPDS_TMDS_M-neg_R--_P-neg,TMDS,TMDS
ENSG00000183662,-1.80921422587392,9.31415541133405e-73,-1.19433025054684,2.52484412977673e-28,-0.1930873334829322,TAFA1,407738.0,TAFA1,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183665,-0.246325420191736,9.669844826057189e-11,-0.618048821866196,8.55246827386112e-16,-0.0490159717397884,TRMT12,55039.0,TRMT12,0.0,1.0,None,None,None
ENSG00000183666,0.25659568356163,2.56066412257149e-05,-1.1948432079983,5.94223187039017e-38,-0.0974184702316075,GUSBP1,728411.0,GUSBP1,0.0,1.0,None,None,None
ENSG00000183668,-4.83571414646605,7.726555495864419e-49,-1.24623453605878,6.9110512822857305e-46,-0.141823383756331,PSG9,5678.0,PSG9,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000183671,1.01850507337706,2.4598649907469097e-12,-1.44399210309921,1.3920449962425e-52,-0.1711561296534191,CMKLR2,2825.0,CMKLR2,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183682,0.245860917206565,0.0190920881530326,-0.70940019257263,6.4419780200966e-17,-0.0507613986563669,BMP8A,353500.0,BMP8A,0.0,1.0,None,None,None
ENSG00000183684,0.771338396266736,1.6780245572895802e-60,-0.247298124843604,2.26206448424187e-07,-0.0141700147181553,ALYREF,10189.0,ALYREF,-0.0004887449722334,0.980236831528504,None,None,None
ENSG00000183688,1.67075697210858,9.94577163457257e-68,-3.76117088840741,3.56664893394258e-169,-0.397984514154154,RFLNB,359845.0,RFLNB,0.624162509888529,5.2748580275233e-34,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000183690,1.25758153340678,1.1211445667302098e-18,-1.05128604890222,1.78936936254233e-15,-0.1568737120927174,EFHC2,80258.0,EFHC2,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000183691,1.77174100388348,2.7352306106814897e-11,0.700949586564808,3.27471271238948e-39,0.0260406087477686,NOG,9241.0,NOG,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000183696,0.226919083230632,0.0548341870609659,-0.294870114433783,0.0018296139741196,-0.0380592192432714,UPP1,7378.0,UPP1,0.197081972911422,0.0008451783470457,None,None,None
ENSG00000183722,0.7177422743638,2.2579390204620597e-11,-1.18482221780778,7.57213147751375e-49,-0.0777618737685041,LHFPL6,10186.0,LHFPL6,0.0,1.0,None,None,None
ENSG00000183723,-1.75812436566162,1.77877821510781e-150,1.00125698930396,1.8626220187523698e-49,0.1507627127161362,CMTM4,146223.0,CMTM4,-1.06657598626866,1.26758511293331e-58,MDS_M-pos_R-neg_P-neg,MDS,MDS
ENSG00000183726,0.333953447311406,9.700060554495091e-17,-0.760143709620992,1.6681752296281802e-25,-0.0877568624988732,TMEM50A,23585.0,TMEM50A,0.0027418710296063,0.968775058100196,None,None,None
ENSG00000183734,0.503396361790799,7.12397256624922e-05,1.64246667802789,3.19028581200544e-53,0.2112405897538735,ASCL2,430.0,ASCL2,0.0,1.0,None,None,None
ENSG00000183735,0.598500608376738,4.41839705808394e-68,-1.12170280658992,2.40146453211429e-33,-0.1812826873576987,TBK1,29110.0,TBK1,0.180758278796596,9.583737994458601e-36,None,None,None
ENSG00000183741,-0.139410114699162,0.0154636184678303,-1.34530924687125,2.13120982123932e-52,-0.2198140236747582,CBX6,23466.0,CBX6,0.158470164038986,1.53899840677509e-13,None,None,None
